0,1,2,3,4
8648,MFSD6L,9606.ENSP00000330051,Q8IWD5,0.5532560706401767
8649,MFSD8,9606.ENSP00000493218,Q8NHS3,0.473233995584989
8650,MGAM,9606.ENSP00000447378,O43451,0.5834988962472407
8651,MGAM2,9606.ENSP00000420449,Q2M2H8,0.7722406181015453
8652,MGARP,9606.ENSP00000381928,Q8TDB4,0.3587748344370863
8653,MGAT1,9606.ENSP00000332073,P26572,0.7718543046357615
8654,MGAT2,9606.ENSP00000307423,Q10469,0.4102097130242826
8655,MGAT3,9606.ENSP00000345270,Q09327,0.4407284768211922
8656,MGAT4A,9606.ENSP00000264968,Q9UM21,0.1465231788079513
8657,MGAT4B,9606.ENSP00000338487,Q9UQ53,0.72439293598234
8658,MGAT4C,9606.ENSP00000481096,Q9UBM8,0.7469094922737307
8659,MGAT4D,9606.ENSP00000421185,A6NG13,0.6573399558498896
8660,MGAT5,9606.ENSP00000281923,Q09328,0.2129139072847683
8661,MGAT5B,9606.ENSP00000391227,Q3V5L5,0.7123620309050773
8662,MGLL,9606.ENSP00000265052,Q99685,0.1960264900662254
8663,MGME1,9606.ENSP00000366939,Q9BQP7,0.1858719646799119
8664,MGMT,9606.ENSP00000302111,P16455,0.2402869757174391
8665,MGP,9606.ENSP00000228938,P08493,0.0582229580573953
8666,MGRN1,9606.ENSP00000262370,O60291,0.9387969094922736
8667,MGST1,9606.ENSP00000379512,P10620,0.1839403973509934
8668,MGST2,9606.ENSP00000482639,Q99735,0.8893487858719646
8669,MGST3,9606.ENSP00000356864,O14880,0.0853200883002207
8670,MIA,9606.ENSP00000470129,Q16674,0.0731236203090505
8671,MIA2,9606.ENSP00000491014,Q96PC5,0.5399558498896245
8672,MIA3,9606.ENSP00000340900,Q5JRA6,0.928476821192053
8673,MIB1,9606.ENSP00000261537,Q86YT6,0.4112582781456952
8674,MIB2,9606.ENSP00000426103,Q96AX9,0.9102649006622516
8675,MICA,9606.ENSP00000413079,Q29983,0.0643487858719646
8676,MICAL1,9606.ENSP00000486901,Q8TDZ2,0.1448675496688782
8677,MICAL2,9606.ENSP00000256194,O94851,0.1332781456953636
8678,MICAL3,9606.ENSP00000416015,Q7RTP6,0.8776490066225165
8679,MICALL1,9606.ENSP00000215957,Q8N3F8,0.0193708609271523
8680,MICALL2,9606.ENSP00000297508,Q8IY33,0.16583885209713
8681,MICB,9606.ENSP00000252229,Q29980,0.0954746136865344
8682,MICOS10,9606.ENSP00000325562,Q5TGZ0,0.0724613686534216
8683,MICOS13,9606.ENSP00000468723,Q5XKP0,0.5959161147902869
8684,MICU1,9606.ENSP00000493232,Q9BPX6,0.3836644591611478
8685,MICU2,9606.ENSP00000371811,Q8IYU8,0.6652869757174393
8686,MICU3,9606.ENSP00000321455,Q86XE3,0.4207505518763794
8687,MIDEAS,9606.ENSP00000286523,Q6PJG2,0.8713024282560706
8688,MIDN,9606.ENSP00000300952,Q504T8,0.8798013245033113
8689,MIEF1,9606.ENSP00000385110,Q9NQG6,0.6719094922737306
8690,MIEF2,9606.ENSP00000379057,Q96C03,0.5009933774834437
8691,MIEN1,9606.ENSP00000462998,Q9BRT3,0.3043598233995582
8692,MIER1,9606.ENSP00000383820,Q8N108,0.3048565121412802
8693,MIER2,9606.ENSP00000264819,Q8N344,0.4502759381898456
8694,MIER3,9606.ENSP00000370624,Q7Z3K6,0.2163907284768212
8695,MIF,9606.ENSP00000215754,P14174,0.2421633554083887
8696,MIF4GD,9606.ENSP00000463334,A9UHW6,0.183057395143488
8697,MIGA1,9606.ENSP00000393675,Q8NAN2,0.7449779249448124
8698,MIGA2,9606.ENSP00000351138,Q7L4E1,0.4727373068432672
8699,MIIP,9606.ENSP00000235332,Q5JXC2,0.7209161147902869
8700,MILR1,9606.ENSP00000482801,Q7Z6M3,0.724944812362031
8701,MINAR1,9606.ENSP00000307461,Q9UPX6,0.670916114790287
8702,MINAR2,9606.ENSP00000454268,P59773,0.1671081677704195
8703,MINDY1,9606.ENSP00000354669,Q8N5J2,0.3898454746136864
8704,MINDY2,9606.ENSP00000452885,Q8NBR6,0.571412803532009
8705,MINDY3,9606.ENSP00000277632,Q9H8M7,0.5870309050772629
8706,MINDY4,9606.ENSP00000265299,Q4G0A6,0.3877483443708609
8707,MINDY4B,9606.ENSP00000491923,A8MYZ0,0.4720198675496689
8708,MINK1,9606.ENSP00000347427,Q8N4C8,0.5153421633554085
8709,MINPP1,9606.ENSP00000361064,Q9UNW1,0.1509381898454789
8710,MIOS,9606.ENSP00000339881,Q9NXC5,0.5872516556291392
8711,MIOX,9606.ENSP00000216075,Q9UGB7,0.5779801324503312
8712,MIPEP,9606.ENSP00000371607,Q99797,0.005242825607064
8713,MIPOL1,9606.ENSP00000333539,Q8TD10,0.2492273730684327
8714,MIS12,9606.ENSP00000370557,Q9H081,0.3769867549668877
8715,MIS18A,9606.ENSP00000290130,Q9NYP9,0.6985651214128036
8716,MIS18BP1,9606.ENSP00000309790,Q6P0N0,0.0241169977924944
8717,MISFA,9606.ENSP00000489616,A0A0U1RRN3,0.2079470198675498
8718,MISP,9606.ENSP00000215582,Q8IVT2,0.2368653421633552
8719,MISP3,9606.ENSP00000465157,Q96FF7,0.142991169977929
8720,MITD1,9606.ENSP00000289359,Q8WV92,0.2773730684326712
8721,MITF,9606.ENSP00000391803,O75030,0.2169426048565123
8722,MIX23,9606.ENSP00000291458,Q4VC31,0.1568432671081717
8723,MIXL1,9606.ENSP00000442439,Q9H2W2,0.8047461368653421
8724,MKKS,9606.ENSP00000246062,Q9NPJ1,0.4541390728476822
8725,MKLN1,9606.ENSP00000323527,Q9UL63,0.1407284768211963
8726,MKNK2,9606.ENSP00000250896,Q9HBH9,0.2102097130242827
8727,MKRN1,9606.ENSP00000255977,Q9UHC7,0.3770971302428257
8728,MKRN2,9606.ENSP00000170447,Q9H000,0.2709713024282562
8729,MKRN2OS,9606.ENSP00000455385,H3BPM6,0.3125275938189845
8730,MKRN3,9606.ENSP00000313881,Q13064,0.1494481236203132
8731,MKS1,9606.ENSP00000376827,Q9NXB0,0.8161699779249448
8732,MKX,9606.ENSP00000364946,Q8IYA7,0.142384105960269
8733,MLANA,9606.ENSP00000370886,Q16655,0.988300220750552
8734,MLC1,9606.ENSP00000310375,Q15049,0.7759933774834437
8735,MLEC,9606.ENSP00000228506,Q14165,0.3873620309050771
8736,MLF1,9606.ENSP00000376568,P58340,0.6014900662251655
8737,MLF2,9606.ENSP00000203630,Q15773,0.7057395143487858
8738,MLH1,9606.ENSP00000231790,P40692,0.1387969094922779
8739,MLH3,9606.ENSP00000348020,Q9UHC1,0.0802428256070643
8740,MLIP,9606.ENSP00000426290,E9PCK9,0.1027041942604855
8741,MLKL,9606.ENSP00000308351,Q8NB16,0.0530905077262693
8742,MLLT1,9606.ENSP00000252674,Q03111,0.3458609271523178
8743,MLLT10,9606.ENSP00000307411,P55197,0.806346578366446
8744,MLLT11,9606.ENSP00000357917,Q13015,0.4330022075055187
8745,MLLT3,9606.ENSP00000369695,P42568,0.6956953642384106
8746,MLLT6,9606.ENSP00000479910,P55198,0.4635209713024282
8747,MLN,9606.ENSP00000388825,P12872,0.9782008830022076
8748,MLNR,9606.ENSP00000218721,O43193,0.9089403973509934
8749,MLPH,9606.ENSP00000264605,Q9BV36,0.2556291390728475
8750,MLST8,9606.ENSP00000457870,Q9BVC4,0.2009381898454747
8751,MLX,9606.ENSP00000246912,Q9UH92,0.0423841059602649
8752,MLXIP,9606.ENSP00000312834,Q9HAP2,0.0719646799116997
8753,MLXIPL,9606.ENSP00000320886,Q9NP71,0.1081125827814575
8754,MLYCD,9606.ENSP00000262430,O95822,0.9937086092715232
8755,MMAA,9606.ENSP00000497008,Q8IVH4,0.4503863134657838
8756,MMAB,9606.ENSP00000445920,Q96EY8,0.9097682119205298
8757,MMACHC,9606.ENSP00000383840,Q9Y4U1,0.8681567328918323
8758,MMADHC,9606.ENSP00000389060,Q9H3L0,0.5540838852097132
8759,MMD,9606.ENSP00000262065,Q15546,0.9736203090507728
8760,MMD2,9606.ENSP00000384690,Q8IY49,0.3023730684326711
8761,MME,9606.ENSP00000418525,P08473,0.6589403973509935
8762,MMEL1,9606.ENSP00000367668,Q495T6,0.2343818984547462
8763,MMP1,9606.ENSP00000322788,P03956,0.7777593818984547
8764,MMP10,9606.ENSP00000279441,P09238,0.7836644591611479
8765,MMP11,9606.ENSP00000215743,P24347,0.4000000000000001
8766,MMP12,9606.ENSP00000458585,P39900,0.8371964679911701
8767,MMP13,9606.ENSP00000260302,P45452,0.4315121412803531
8768,MMP14,9606.ENSP00000308208,P50281,0.8875827814569537
8769,MMP15,9606.ENSP00000219271,P51511,0.9402317880794702
8770,MMP16,9606.ENSP00000286614,P51512,0.7417218543046358
8771,MMP17,9606.ENSP00000353767,Q9ULZ9,0.0753863134657833
8772,MMP19,9606.ENSP00000313437,Q99542,0.9249448123620309
8773,MMP2,9606.ENSP00000219070,P08253,0.0404525386313464
8774,MMP20,9606.ENSP00000260228,O60882,0.5937086092715231
8775,MMP21,9606.ENSP00000357798,Q8N119,0.3152317880794705
8776,MMP23B,9606.ENSP00000348308,O75900,
8777,MMP24,9606.ENSP00000246186,Q9Y5R2,0.0262693156732891
8778,MMP25,9606.ENSP00000337816,Q9NPA2,0.1619757174392938
8779,MMP26,9606.ENSP00000369753,Q9NRE1,0.6096026490066226
8780,MMP27,9606.ENSP00000260229,Q9H306,0.62257174392936
8781,MMP28,9606.ENSP00000473853,Q9H239,0.8247240618101547
8782,MMP3,9606.ENSP00000299855,P08254,0.8033664459161148
8783,MMP7,9606.ENSP00000260227,P09237,0.5821192052980132
8784,MMP8,9606.ENSP00000236826,P22894,0.6920529801324503
8785,MMP9,9606.ENSP00000361405,P14780,0.4564017660044151
8786,MMRN1,9606.ENSP00000378431,Q13201,0.0611479028697572
8787,MMRN2,9606.ENSP00000361097,Q9H8L6,0.3153421633554083
8788,MMS19,9606.ENSP00000359818,Q96T76,0.8800772626931568
8789,MMS22L,9606.ENSP00000275053,Q6ZRQ5,0.9754415011037528
8790,MMUT,9606.ENSP00000274813,P22033,0.1013796909492272
8791,MN1,9606.ENSP00000304956,Q10571,0.8155077262693157
8792,MNAT1,9606.ENSP00000261245,P51948,0.3647902869757172
8793,MND1,9606.ENSP00000240488,Q9BWT6,0.6634657836644593
8794,MNDA,9606.ENSP00000357123,P41218,0.969812362030905
8795,MNS1,9606.ENSP00000260453,Q8NEH6,0.359271523178808
8796,MNT,9606.ENSP00000174618,Q99583,0.1890176600441499
8797,MNX1,9606.ENSP00000252971,P50219,0.2766004415011034
8798,MOAP1,9606.ENSP00000451594,Q96BY2,0.6113134657836645
8799,MOB1A,9606.ENSP00000379364,Q9H8S9,0.9881346578366446
8800,MOB1B,9606.ENSP00000379366,Q7L9L4,0.7871964679911699
8801,MOB2,9606.ENSP00000328694,Q70IA6,0.268543046357616
8802,MOB3A,9606.ENSP00000349575,Q96BX8,0.2983995584988961
8803,MOB3B,9606.ENSP00000262244,Q86TA1,0.1002207505518773
8804,MOB3C,9606.ENSP00000271139,Q70IA8,0.2742825607064018
8805,MOB4,9606.ENSP00000315702,Q9Y3A3,0.2394591611479029
8806,MOBP,9606.ENSP00000312293,Q13875,0.9625275938189846
8807,MOCOS,9606.ENSP00000261326,Q96EN8,0.0760485651214127
8808,MOCS1,9606.ENSP00000344794,Q9NZB8,0.2300772626931569
8809,MOCS2,9606.ENSP00000380157,O96007,0.2415562913907288
8810,MOCS3,9606.ENSP00000244051,O95396,0.3208609271523182
8811,MOG,9606.ENSP00000366091,Q16653,0.4861479028697573
8812,MOGAT1,9606.ENSP00000406674,Q96PD6,0.2770971302428253
8813,MOGAT2,9606.ENSP00000198801,Q3SYC2,0.4749448123620309
8814,MOGAT3,9606.ENSP00000223114,Q86VF5,0.1623620309050774
8815,MOGS,9606.ENSP00000410992,Q13724,0.0294701986754967
8816,MOK,9606.ENSP00000355304,Q9UQ07,0.8282560706401766
8817,MON1A,9606.ENSP00000296473,Q86VX9,0.2323951434878589
8818,MON1B,9606.ENSP00000248248,Q7L1V2,0.3295253863134655
8819,MON2,9606.ENSP00000377250,Q7Z3U7,0.6721854304635762
8820,MORC1,9606.ENSP00000232603,Q86VD1,0.2481788079470201
8821,MORC2,9606.ENSP00000380763,Q9Y6X9,0.7976821192052981
8822,MORC3,9606.ENSP00000383333,Q14149,0.8152869757174392
8823,MORF4L1,9606.ENSP00000331310,Q9UBU8,0.5559602649006623
8824,MORN1,9606.ENSP00000367792,Q5T089,0.2475165562913909
8825,MORN2,9606.ENSP00000386563,Q502X0,0.991335540838852
8826,MORN3,9606.ENSP00000347486,Q6PF18,0.9318432671081678
8827,MORN4,9606.ENSP00000307636,Q8NDC4,0.9852097130242824
8828,MORN5,9606.ENSP00000362869,Q5VZ52,0.2486754966887417
8829,MOS,9606.ENSP00000310722,P00540,0.372847682119205
8830,MOSMO,9606.ENSP00000454926,Q8NHV5,0.3965783664459161
8831,MOSPD3,9606.ENSP00000377522,O75425,0.714569536423841
8832,MOV10,9606.ENSP00000399797,Q9HCE1,0.0684878587196466
8833,MOV10L1,9606.ENSP00000262794,Q9BXT6,0.7350993377483445
8834,MOXD1,9606.ENSP00000356940,Q6UVY6,0.3155077262693155
8835,MPC1,9606.ENSP00000354223,Q9Y5U8,0.3731236203090506
8836,MPC2,9606.ENSP00000271373,O95563,0.3524282560706402
8837,MPDU1,9606.ENSP00000250124,O75352,0.3333885209713025
8838,MPDZ,9606.ENSP00000320006,O75970,0.3529249448123618
8839,MPEG1,9606.ENSP00000354335,Q2M385,0.8759933774834437
8840,MPG,9606.ENSP00000219431,P29372,0.104911699779249
8841,MPHOSPH10,9606.ENSP00000244230,O00566,0.0618653421633555
8842,MPHOSPH6,9606.ENSP00000258169,Q99547,0.2200883002207504
8843,MPHOSPH8,9606.ENSP00000355388,Q99549,0.7068984547461369
8844,MPHOSPH9,9606.ENSP00000475489,Q99550,0.3212472406181014
8845,MPI,9606.ENSP00000318318,P34949,0.898289183222958
8846,MPIG6B,9606.ENSP00000497720,O95866,0.0251655629139072
8847,MPL,9606.ENSP00000361548,P40238,0.7181567328918324
8848,MPLKIP,9606.ENSP00000304553,Q8TAP9,0.5227373068432672
8849,MPND,9606.ENSP00000471735,Q8N594,0.1089955849889628
8850,MPO,9606.ENSP00000225275,P05164,0.854635761589404
8851,MPP2,9606.ENSP00000428182,Q14168,0.3322295805739513
8852,MPP3,9606.ENSP00000381430,Q13368,0.0539735099337747
8853,MPP4,9606.ENSP00000387278,Q96JB8,0.7179359823399558
8854,MPP7,9606.ENSP00000337907,Q5T2T1,0.1750551876379693
8855,MPPE1,9606.ENSP00000465894,Q53F39,0.0236203090507726
8856,MPPED1,9606.ENSP00000388137,O15442,0.9788079470198676
8857,MPPED2,9606.ENSP00000350833,Q15777,0.927924944812362
8858,MPRIP,9606.ENSP00000379156,Q6WCQ1,0.3607615894039736
8859,MPST,9606.ENSP00000411719,P25325,0.3184878587196468
8860,MPV17,9606.ENSP00000369383,P39210,0.0008830022075054
8861,MPV17L,9606.ENSP00000379669,Q2QL34,0.4349337748344373
8862,MPV17L2,9606.ENSP00000469836,Q567V2,0.7612030905077264
8863,MPZL1,9606.ENSP00000352513,O95297,0.473841059602649
8864,MPZL2,9606.ENSP00000278937,O60487,0.1915562913907287
8865,MPZL3,9606.ENSP00000278949,Q6UWV2,0.1756622516556292
8866,MR1,9606.ENSP00000477563,Q95460,0.1074503311258272
8867,MRAP,9606.ENSP00000382684,Q8TCY5,0.593653421633554
8868,MRAP2,9606.ENSP00000257776,Q96G30,0.2978476821192052
8869,MRAS,9606.ENSP00000289104,O14807,0.1958057395143488
8870,MRC1,9606.ENSP00000455897,P22897,0.9512693156732892
8871,MRC2,9606.ENSP00000307513,Q9UBG0,0.5028697571743931
8872,MRE11,9606.ENSP00000325863,P49959,0.1345474613686536
8873,MREG,9606.ENSP00000263268,Q8N565,0.2020419426048567
8874,MRFAP1,9606.ENSP00000318352,Q9Y605,0.8182671081677705
8875,MRFAP1L1,9606.ENSP00000318154,Q96HT8,0.3964128035320088
8876,MRGBP,9606.ENSP00000359518,Q9NV56,0.7717439293598235
8877,MRGPRD,9606.ENSP00000310631,Q8TDS7,0.314514348785872
8878,MRGPRE,9606.ENSP00000374482,Q86SM8,0.189072847682119
8879,MRGPRF,9606.ENSP00000403660,Q96AM1,0.423344370860927
8880,MRGPRG,9606.ENSP00000330612,Q86SM5,0.1959161147902869
8881,MRGPRX1,9606.ENSP00000305766,Q96LB2,0.3597130242825607
8882,MRGPRX2,9606.ENSP00000333800,Q96LB1,0.8295805739514349
8883,MRGPRX3,9606.ENSP00000379571,Q96LB0,0.3470198675496687
8884,MRGPRX4,9606.ENSP00000314042,Q96LA9,0.6525938189845476
8885,MRI1,9606.ENSP00000040663,Q9BV20,0.3052980132450332
8886,MRLN,9606.ENSP00000488748,P0DMT0,0.7259381898454746
8887,MRM1,9606.ENSP00000481559,Q6IN84,0.2688189845474612
8888,MRM2,9606.ENSP00000242257,Q9UI43,0.1335540838852098
8889,MRM3,9606.ENSP00000306080,Q9HC36,0.80976821192053
8890,MRNIP,9606.ENSP00000292586,Q6NTE8,0.8070640176600442
8891,MRO,9606.ENSP00000397900,Q9BYG7,0.7762693156732893
8892,MROH1,9606.ENSP00000435565,Q8NDA8,0.6629139072847683
8893,MROH2A,9606.ENSP00000477597,A6NES4,0.640121412803532
8894,MROH2B,9606.ENSP00000382476,Q7Z745,0.4915011037527595
8895,MROH6,9606.ENSP00000381857,A6NGR9,0.0130242825607064
8896,MROH7,9606.ENSP00000396622,Q68CQ1,0.2321192052980133
8897,MROH8,9606.ENSP00000339971,Q9H579,0.3213576158940396
8898,MROH9,9606.ENSP00000356733,Q5TGP6,0.8916114790286975
8899,MRPL1,9606.ENSP00000315017,Q9BYD6,0.6972958057395143
8900,MRPL10,9606.ENSP00000290208,Q7Z7H8,0.8315673289183223
8901,MRPL11,9606.ENSP00000308897,Q9Y3B7,0.6724613686534217
8902,MRPL12,9606.ENSP00000333837,P52815,0.9066225165562912
8903,MRPL13,9606.ENSP00000306548,Q9BYD1,0.5598785871964681
8904,MRPL14,9606.ENSP00000361084,Q6P1L8,0.012858719646799
8905,MRPL15,9606.ENSP00000260102,Q9P015,0.3556291390728478
8906,MRPL16,9606.ENSP00000300151,Q9NX20,0.3753863134657838
8907,MRPL17,9606.ENSP00000288937,Q9NRX2,0.5342715231788082
8908,MRPL18,9606.ENSP00000356001,Q9H0U6,0.491225165562914
8909,MRPL19,9606.ENSP00000377486,P49406,0.2522075055187637
8910,MRPL2,9606.ENSP00000373404,Q5T653,0.1520419426048606
8911,MRPL20,9606.ENSP00000341082,Q9BYC9,0.343598233995585
8912,MRPL21,9606.ENSP00000354580,Q7Z2W9,0.4384105960264902
8913,MRPL22,9606.ENSP00000431040,Q9NWU5,0.4864238410596027
8914,MRPL23,9606.ENSP00000380466,Q16540,0.4428256070640178
8915,MRPL24,9606.ENSP00000354525,Q96A35,0.1834437086092714
8916,MRPL27,9606.ENSP00000225969,Q9P0M9,0.5129139072847683
8917,MRPL28,9606.ENSP00000497004,Q13084,0.0109823399558498
8918,MRPL3,9606.ENSP00000264995,P09001,0.4627483443708609
8919,MRPL30,9606.ENSP00000338057,Q8TCC3,0.306401766004415
8920,MRPL32,9606.ENSP00000223324,Q9BYC8,0.2950331125827815
8921,MRPL33,9606.ENSP00000296102,O75394,0.0318432671081675
8922,MRPL34,9606.ENSP00000252602,Q9BQ48,0.0637417218543045
8923,MRPL35,9606.ENSP00000338389,Q9NZE8,0.404580573951435
8924,MRPL36,9606.ENSP00000423399,Q9P0J6,0.4619205298013246
8925,MRPL37,9606.ENSP00000473980,Q9BZE1,0.9201434878587196
8926,MRPL38,9606.ENSP00000308275,Q96DV4,0.7518211920529801
8927,MRPL39,9606.ENSP00000305682,Q9NYK5,0.1397902869757218
8928,MRPL4,9606.ENSP00000306902,Q9BYD3,0.8527593818984548
8929,MRPL40,9606.ENSP00000333401,Q9NQ50,0.6571743929359823
8930,MRPL41,9606.ENSP00000360498,Q8IXM3,0.8737306843267109
8931,MRPL42,9606.ENSP00000449884,Q9Y6G3,0.6916666666666667
8932,MRPL43,9606.ENSP00000339844,Q8N983,0.175
8933,MRPL44,9606.ENSP00000258383,Q9H9J2,0.8974613686534216
8934,MRPL45,9606.ENSP00000484903,Q9BRJ2,0.6477924944812363
8935,MRPL46,9606.ENSP00000312311,Q9H2W6,0.6701986754966888
8936,MRPL47,9606.ENSP00000417602,Q9HD33,0.0280353200883003
8937,MRPL48,9606.ENSP00000308717,Q96GC5,0.7421081677704194
8938,MRPL49,9606.ENSP00000279242,Q13405,0.364679911699779
8939,MRPL50,9606.ENSP00000363999,Q8N5N7,0.230353200883002
8940,MRPL51,9606.ENSP00000229238,Q4U2R6,0.2729580573951436
8941,MRPL52,9606.ENSP00000347277,Q86TS9,0.838300220750552
8942,MRPL53,9606.ENSP00000258105,Q96EL3,0.0345474613686533
8943,MRPL54,9606.ENSP00000331849,Q6P161,0.4027041942604857
8944,MRPL55,9606.ENSP00000403614,Q7Z7F7,0.1157284768211921
8945,MRPL57,9606.ENSP00000310726,Q9BQC6,0.9292494481236204
8946,MRPL58,9606.ENSP00000301585,Q14197,0.5051876379690949
8947,MRPL9,9606.ENSP00000357823,Q9BYD2,0.1726269315673291
8948,MRPS10,9606.ENSP00000053468,P82664,0.7253311258278146
8949,MRPS11,9606.ENSP00000317376,P82912,0.6309050772626932
8950,MRPS12,9606.ENSP00000384952,O15235,0.2713576158940398
8951,MRPS14,9606.ENSP00000420714,O60783,0.548233995584989
8952,MRPS15,9606.ENSP00000362208,P82914,0.3981788079470197
8953,MRPS16,9606.ENSP00000362036,Q9Y3D3,0.8116445916114791
8954,MRPS17,9606.ENSP00000285298,Q9Y2R5,0.0461920529801326
8955,MRPS18A,9606.ENSP00000361206,Q9NVS2,0.534988962472406
8956,MRPS18B,9606.ENSP00000259873,Q9Y676,0.3104856512141279
8957,MRPS18C,9606.ENSP00000295491,Q9Y3D5,0.1023730684326719
8958,MRPS2,9606.ENSP00000360850,Q9Y399,0.5454746136865344
8959,MRPS21,9606.ENSP00000461930,P82921,0.7305739514348786
8960,MRPS22,9606.ENSP00000418008,P82650,0.7225165562913909
8961,MRPS23,9606.ENSP00000320184,Q9Y3D9,0.1937637969094925
8962,MRPS24,9606.ENSP00000318158,Q96EL2,0.9182119205298012
8963,MRPS25,9606.ENSP00000253686,P82663,0.4924944812362031
8964,MRPS26,9606.ENSP00000369682,Q9BYN8,0.6637417218543047
8965,MRPS27,9606.ENSP00000426941,Q92552,0.7365894039735099
8966,MRPS28,9606.ENSP00000276585,Q9Y2Q9,0.751103752759382
8967,MRPS30,9606.ENSP00000424328,Q9NP92,0.3545805739514348
8968,MRPS31,9606.ENSP00000315397,Q92665,0.8956953642384106
8969,MRPS33,9606.ENSP00000320567,Q9Y291,0.9669977924944811
8970,MRPS34,9606.ENSP00000177742,P82930,0.6983443708609273
8971,MRPS35,9606.ENSP00000081029,P82673,0.4830573951434878
8972,MRPS5,9606.ENSP00000272418,P82675,0.5652317880794702
8973,MRPS6,9606.ENSP00000382250,P82932,0.7346578366445917
8974,MRPS7,9606.ENSP00000245539,Q9Y2R9,0.1816225165562915
8975,MRPS9,9606.ENSP00000258455,P82933,0.0436534216335541
8976,MRRF,9606.ENSP00000343867,Q96E11,0.0178256070640176
8977,MRS2,9606.ENSP00000399585,Q9HD23,0.5704194260485651
8978,MRTFB,9606.ENSP00000459626,Q9ULH7,0.5448675496688742
8979,MRTO4,9606.ENSP00000364320,Q9UKD2,0.7894039735099337
8980,MS4A1,9606.ENSP00000433277,P11836,0.9286975717439292
8981,MS4A10,9606.ENSP00000311862,Q96PG2,0.5943156732891832
8982,MS4A12,9606.ENSP00000016913,Q9NXJ0,0.976158940397351
8983,MS4A14,9606.ENSP00000433761,Q96JA4,0.5358167770419427
8984,MS4A15,9606.ENSP00000386022,Q8N5U1,0.6248344370860928
8985,MS4A18,9606.ENSP00000431607,Q3C1V0,0.5706953642384107
8986,MS4A2,9606.ENSP00000278888,Q01362,0.4968543046357616
8987,MS4A3,9606.ENSP00000278865,Q96HJ5,0.6737858719646799
8988,MS4A4A,9606.ENSP00000338648,Q96JQ5,0.0977373068432667
8989,MS4A5,9606.ENSP00000300190,Q9H3V2,0.9029801324503312
8990,MS4A6A,9606.ENSP00000435844,Q9H2W1,0.1380242825607107
8991,MS4A6E,9606.ENSP00000300182,Q96DS6,0.3278145695364237
8992,MS4A7,9606.ENSP00000300184,Q9GZW8,0.4876379690949226
8993,MS4A8,9606.ENSP00000300226,Q9BY19,0.616225165562914
8994,MSANTD1,9606.ENSP00000411584,Q6ZTZ1,0.3091059602649007
8995,MSANTD2,9606.ENSP00000364118,Q6P1R3,0.1940397350993378
8996,MSANTD3,9606.ENSP00000480445,Q96H12,0.8896247240618101
8997,MSANTD4,9606.ENSP00000304713,Q8NCY6,0.7119205298013246
8998,MSC,9606.ENSP00000321445,O60682,0.7484547461368655
8999,MSGN1,9606.ENSP00000281047,A6NI15,0.6613686534216336
9000,MSH2,9606.ENSP00000233146,P43246,0.9164459161147904
9001,MSH3,9606.ENSP00000265081,P20585,0.8991169977924944
9002,MSH4,9606.ENSP00000263187,O15457,0.0322847682119205
9003,MSH5,9606.ENSP00000364855,O43196,0.02378587196468
9004,MSH6,9606.ENSP00000234420,P52701,0.8878587196467991
9005,MSI1,9606.ENSP00000257552,O43347,0.9117549668874172
9006,MSI2,9606.ENSP00000284073,Q96DH6,0.6485651214128036
9007,MSL1,9606.ENSP00000462945,Q68DK7,0.8981236203090508
9008,MSL2,9606.ENSP00000311827,Q9HCI7,0.9979580573951436
9009,MSLN,9606.ENSP00000372313,Q13421,0.597626931567329
9010,MSLNL,9606.ENSP00000441381,Q96KJ4,0.7771523178807949
9011,MSMB,9606.ENSP00000463092,P08118,0.4335540838852098
9012,MSMO1,9606.ENSP00000261507,Q15800,0.1039735099337746
9013,MSMP,9606.ENSP00000419194,Q1L6U9,0.9083885209713024
9014,MSR1,9606.ENSP00000405453,P21757,0.9298013245033112
9015,MSRA,9606.ENSP00000313921,Q9UJ68,0.5601545253863135
9016,MSRB2,9606.ENSP00000365693,Q9Y3D2,0.1366997792494475
9017,MSRB3,9606.ENSP00000347324,Q8IXL7,0.1985651214128033
9018,MSS51,9606.ENSP00000299432,Q4VC12,0.9548013245033112
9019,MST1,9606.ENSP00000414287,P26927,0.0472958057395144
9020,MST1R,9606.ENSP00000296474,Q04912,0.170971302428256
9021,MSTN,9606.ENSP00000260950,O14793,0.5288631346578369
9022,MSTO1,9606.ENSP00000245564,Q9BUK6,0.6906181015452538
9023,MSX1,9606.ENSP00000372170,P28360,0.9956953642384104
9024,MSX2,9606.ENSP00000239243,P35548,0.8020419426048565
9025,MT1A,9606.ENSP00000290705,P04731,0.4183774834437085
9026,MT1B,9606.ENSP00000334998,P07438,0.4091611479028699
9027,MT1F,9606.ENSP00000334872,P04733,0.4141832229580573
9028,MT1G,9606.ENSP00000369139,P13640,0.4634657836644589
9029,MT1H,9606.ENSP00000330587,P80294,0.4769315673289181
9030,MT1HL1,9606.ENSP00000476141,P0DM35,0.054028697571744
9031,MT1M,9606.ENSP00000369146,Q8N339,0.4149558498896248
9032,MT1X,9606.ENSP00000377995,P80297,0.5091059602649006
9033,MT2A,9606.ENSP00000245185,P02795,0.573841059602649
9034,MT3,9606.ENSP00000200691,P25713,0.8328918322295805
9035,MT4,9606.ENSP00000219162,P47944,0.878532008830022
9036,MTA1,9606.ENSP00000333633,Q13330,0.3563465783664461
9037,MTA2,9606.ENSP00000278823,O94776,0.460927152317881
